Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Joe Allen,STO,EPL,M,36,3142,8,0,0,2,6,0,5,1,24,4,58,37,11,31,4,24,1,9,96,62,1101,5,36,244,44,225,0,1,0,1976,55,350,246,692,14,78,0,428,100,0,44,2,0,0,1,1,55
Javier Aquino,TIG,LMX,M/D,37,3139,4,0,1,5,4,0,2,2,41,14,42,180,48,83,11,62,17,2,70,47,1119,20,18,174,76,246,0,0,0,2201,90,396,240,791,3,205,0,570,70,0,61,2,0,8,0,3,161
Manuel Lazzari,SPL,SERI,D,36,3121,4,0,0,2,1,0,1,0,23,5,32,169,28,27,3,26,0,7,60,47,880,28,7,152,89,239,0,2,0,2145,45,228,216,476,21,144,0,544,50,0,40,2,0,2,0,1,157
Lorenzo Insigne,NAP,SERI,F/M,37,3103,4,0,0,8,11,0,11,0,177,67,17,73,10,103,23,90,1,0,29,17,2079,10,4,170,62,128,0,0,0,3180,260,794,145,1534,1,224,0,663,32,1,48,8,0,34,16,4,116
Gael Kakuta,ASC,FRAN,F/M,36,3092,3,0,0,6,6,0,5,1,54,18,28,170,43,65,12,38,20,3,52,31,841,15,42,206,87,241,0,0,0,2101,49,305,333,587,6,227,0,822,65,1,47,4,0,7,3,0,138
Kevin De Bruyne,MCI,EPL,F/M,37,3083,2,0,0,8,16,5,15,1,94,39,25,248,61,106,19,56,33,2,62,43,2247,14,15,207,63,172,0,1,0,3542,91,993,187,1677,2,405,0,810,127,0,130,16,0,2,3,1,87
Julien Feret,SMC,FRAN,M,37,3069,3,0,0,0,1,0,0,1,27,2,49,130,43,71,11,40,29,7,41,27,1261,7,93,283,25,189,0,2,0,2168,22,371,190,803,4,179,0,523,157,0,115,5,0,0,0,0,38
Xherdan Shaqiri,STO,EPL,F/M,36,3049,5,0,0,8,7,0,3,4,69,32,16,201,56,77,14,40,28,1,25,17,839,14,5,153,39,119,0,2,0,1735,53,311,160,598,2,280,0,567,66,1,76,6,0,15,3,2,68
Stefan de Vrij,LAZ,SERI,D,36,3041,3,0,0,6,1,0,0,1,14,8,72,0,0,5,0,4,0,24,31,21,1406,0,44,245,8,92,1,0,0,1911,21,85,55,382,3,9,1,149,212,0,100,0,0,1,0,5,9
Jonas Martin,STR,FRAN,M,36,3040,6,0,0,4,2,1,2,0,27,11,34,49,12,42,5,32,8,3,72,50,1438,2,51,214,27,186,0,0,0,2190,43,306,215,723,6,96,0,400,111,3,74,5,0,3,1,4,40
Giovanni Simeone,FIO,SERI,F,38,3010,3,0,0,14,4,0,4,0,107,38,12,19,0,37,3,33,0,1,32,23,383,0,43,102,32,155,0,0,0,1102,163,178,327,290,1,39,0,386,8,0,15,1,0,35,12,10,61
Amath Ndiaye,GET,LIGA,M,37,2883,9,0,0,3,3,0,3,0,42,13,33,21,3,23,4,20,0,3,78,53,380,3,21,183,43,202,0,0,0,1189,88,173,302,274,10,46,0,442,20,0,26,2,0,10,5,2,98
Asier Illarramendi,RSO,LIGA,M,36,3163,8,1,1,7,5,0,2,3,35,11,75,49,18,34,5,20,9,8,85,57,2203,7,25,285,30,206,0,0,0,3058,20,489,134,1147,6,127,1,424,283,0,128,2,0,0,1,4,39
Saul,ATM,LIGA,M,36,3157,9,0,0,2,3,0,3,0,53,9,55,19,1,21,7,18,0,12,132,90,1393,1,76,237,59,301,0,0,0,2406,57,337,292,770,4,56,0,453,142,0,65,2,0,5,1,1,96
Kelvin Amian,TFC,FRAN,M/D,36,3154,3,0,1,1,1,0,1,0,15,6,46,43,10,11,1,8,2,8,59,43,755,10,38,156,19,129,1,0,0,1716,20,185,107,396,13,63,0,364,118,0,68,0,0,0,2,0,34
Jose de Jesus Corona,CA,LMX,G,35,3150,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,636,0,6,312,1,12,1,0,0,1257,2,43,7,141,0,11,0,282,144,0,246,0,0,0,0,0,1
Michael Bradley,TOR,MLS,M,35,3150,10,0,0,0,2,0,1,1,13,1,68,42,15,29,1,10,17,7,80,49,2320,0,10,393,19,127,0,2,0,3080,11,426,126,1143,1,136,0,430,335,0,180,2,1,0,0,0,28
Thibaut Courtois,CHE,EPL,G,35,3150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,4,302,0,7,0,1,0,1338,0,34,3,103,0,7,0,300,104,0,188,0,0,0,0,0,0
Tim Parker,WHI,MLS,D,35,3150,4,0,0,1,2,0,1,1,20,6,48,2,0,3,2,1,0,22,38,30,1080,0,76,158,8,130,1,0,0,1745,25,49,95,211,8,14,0,283,166,0,143,0,0,1,2,0,12
Jack Butland,STO,EPL,G,35,3150,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,540,0,8,357,0,10,0,0,1,1516,0,108,1,357,0,18,0,643,358,0,403,0,0,0,0,0,1
Pichu Cuellar,LGN,LIGA,G,35,3150,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,4,3,418,0,16,336,0,23,4,2,0,1314,0,88,5,290,0,16,0,626,292,0,331,0,2,0,0,0,0
Edgar Ie,LIL,FRAN,D,35,3146,6,0,1,1,0,0,0,0,13,4,81,35,3,13,0,10,3,24,75,42,1467,3,83,238,21,194,1,2,0,2401,36,167,145,564,7,39,0,394,210,0,61,0,0,2,1,0,27
Ivan Radovanovic,CHI,SERI,M/D,35,3141,6,0,1,1,2,0,2,0,33,9,48,30,6,14,0,11,1,16,55,35,1454,5,65,245,8,162,0,1,0,2238,5,259,118,706,6,77,0,416,215,0,197,1,0,0,0,0,11
Ryan Bertrand,SOU,EPL,M/D,35,3136,2,0,0,0,4,0,3,1,20,3,44,136,25,36,3,27,5,9,48,35,1167,14,44,147,17,141,0,0,0,2357,54,415,135,762,14,176,0,564,103,0,40,1,0,1,3,0,37
Chris Wondolowski,SJE,MLS,F,35,3131,3,0,0,13,8,0,7,1,81,30,12,21,5,39,7,31,0,1,29,18,720,5,34,103,3,93,0,0,0,1304,110,238,151,439,0,57,0,324,38,1,30,2,0,21,4,10,14
Andros Townsend,CRY,EPL,F/M,36,3129,3,0,0,2,7,2,6,1,62,14,35,176,45,66,14,44,14,1,60,34,804,16,4,182,84,193,0,0,0,1851,93,399,185,653,7,203,1,575,21,0,33,2,0,6,2,0,122
Elseid Hysaj,NAP,SERI,D,35,3125,3,0,1,0,1,0,1,0,11,2,45,52,8,20,3,19,0,4,65,45,1997,8,37,264,24,143,0,4,0,3125,22,413,142,1002,11,88,0,469,117,0,68,0,0,2,0,0,47
Roberto Rosales,MAL,LIGA,D,35,3125,10,0,0,1,0,0,0,0,18,6,58,168,47,54,3,30,24,13,104,69,1052,26,50,245,18,193,1,0,0,2426,20,288,164,608,18,241,0,664,173,0,102,0,0,3,0,0,34
Davy Propper,BHA,EPL,M,35,3120,2,0,1,0,4,0,4,0,36,5,59,12,3,19,1,15,0,11,72,43,1085,3,47,243,36,165,0,2,0,1871,30,232,187,559,12,39,0,402,134,0,114,1,0,2,3,0,53
Nemanja Matic,MUN,EPL,M/D,36,3119,6,0,0,1,1,1,1,0,18,3,64,18,4,24,2,23,0,13,70,42,2281,4,57,317,54,202,1,1,0,3117,28,504,148,1119,6,61,1,430,255,0,175,1,0,2,0,0,65
Stephane Ruffier,ASS,FRAN,G,35,3112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,5,254,0,5,0,1,0,1304,2,14,2,99,0,3,0,361,100,0,244,0,0,0,0,0,0
Alexander Callens,NYC,MLS,D,35,3112,4,0,1,2,0,0,0,0,15,3,77,3,0,1,0,1,0,22,46,37,1725,0,43,147,13,130,3,1,0,2459,21,108,82,448,9,16,1,321,276,0,157,0,0,0,2,2,17
Marcelo,OL,FRAN,D,35,3106,5,0,1,3,1,0,1,0,22,10,58,2,0,6,2,4,1,18,28,26,1954,0,140,213,5,179,2,2,1,2675,33,108,98,605,8,47,1,308,379,0,206,1,0,1,2,3,5
Remy Vercoutre,SMC,FRAN,G,35,3104,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,2,526,0,7,238,1,12,1,1,1,1222,0,98,1,274,0,11,0,442,274,0,380,0,0,0,0,0,1
Benjamin Bourigeaud,REN,FRAN,F/M,37,3103,3,0,0,10,7,1,4,3,66,28,44,279,86,95,9,33,54,4,55,30,1180,16,13,213,24,106,0,0,0,2246,54,388,221,793,7,310,0,620,79,3,87,1,0,2,3,7,49
Youssouf Sabaly,GIR,FRAN,D,35,3094,3,0,0,0,5,0,5,0,10,2,54,138,30,35,8,30,0,6,92,60,1279,30,40,235,51,214,0,0,0,2645,23,327,160,694,22,126,1,569,134,0,62,2,0,2,1,0,79
Leonardo Bonucci,MIL,SERI,D,35,3085,5,0,1,2,0,0,0,0,23,7,51,12,2,15,2,15,0,22,31,22,1777,2,53,147,6,112,0,0,0,2456,32,255,87,729,3,74,0,342,396,0,269,1,0,9,1,1,10
Harry Kane,TOT,EPL,F,37,3083,5,0,0,29,2,0,2,0,183,75,5,20,3,33,5,30,0,4,17,12,468,3,60,72,47,162,0,0,0,1263,228,251,231,387,0,65,0,405,29,3,60,6,0,42,18,20,96
Luka Milivojevic,CRY,EPL,M,36,3081,8,0,0,10,1,0,1,0,42,17,71,39,13,21,2,16,4,12,85,52,1325,4,49,274,28,194,2,1,0,2198,25,316,197,710,7,86,0,426,167,8,122,1,0,1,2,7,37
Maxi Gomez,CEL,LIGA,F,36,3077,12,0,0,18,4,2,4,0,83,39,3,16,2,22,5,18,0,4,7,4,455,2,89,68,14,197,0,0,0,1044,123,150,218,275,0,29,0,320,18,0,24,0,0,32,17,11,29
Aaron Cresswell,WHU,EPL,D,36,3071,7,0,0,1,7,1,4,3,21,6,44,196,36,34,5,11,16,17,34,22,1000,11,56,149,5,110,0,1,0,2095,15,275,104,557,7,213,0,578,148,0,100,0,0,3,0,0,14
Kalidou Koulibaly,NAP,SERI,D,35,3066,5,0,1,5,1,0,1,0,17,7,40,2,0,8,0,7,0,16,55,42,2720,0,63,287,11,138,2,0,0,3324,26,185,103,1224,6,14,0,286,555,0,121,0,0,1,1,4,13
Jose Luis Morales,LEV,LIGA,F/M,35,3065,6,1,1,10,8,0,7,1,61,25,26,148,33,47,13,34,5,0,37,23,550,24,13,181,91,181,0,0,0,1598,174,239,281,402,6,176,0,631,26,3,33,3,0,9,7,9,184
Luis Quintana,UNM,LMX,D,35,3056,4,0,1,1,0,0,0,0,10,3,75,2,0,2,0,2,0,30,50,38,915,0,57,151,4,146,0,1,0,1533,18,42,105,228,11,5,1,217,160,0,109,0,0,0,1,1,5
Ellyes Skhiri,MON,FRAN,M,35,3052,8,0,0,4,1,0,1,0,39,10,76,8,1,32,1,31,0,10,91,54,1352,1,36,225,39,196,0,3,0,2087,18,293,150,741,8,38,0,294,153,0,120,1,1,0,1,1,49
Jose Maria Basanta,MON,LMX,D,35,3040,9,0,1,1,2,0,1,1,13,5,40,8,2,7,1,5,0,27,78,53,805,2,46,115,11,168,0,0,0,1473,20,82,118,249,12,17,1,259,133,0,85,0,0,1,0,1,14
Nemanja Nikolic,FIR,MLS,F,35,3036,1,0,0,24,3,1,3,0,120,60,0,15,3,23,4,20,0,5,9,6,513,3,12,74,6,48,0,0,0,1010,150,184,88,312,1,56,2,283,7,5,14,2,0,55,10,20,13
Federico Chiesa,FIO,SERI,F/M,36,3022,7,0,0,6,5,1,5,0,109,30,19,110,16,57,6,51,1,1,62,41,685,16,9,214,75,205,0,0,0,1729,168,299,250,480,4,134,0,550,31,0,22,3,0,13,2,4,139
Djaniny,SAN,LMX,F,37,3018,8,0,0,20,4,0,4,0,121,55,15,61,19,48,4,44,0,2,26,21,665,19,86,124,103,285,0,0,0,1658,223,310,312,538,1,90,0,531,33,3,22,0,0,17,8,12,196
Dries Mertens,NAP,SERI,F,38,3012,4,0,0,18,6,1,6,0,128,49,5,30,6,58,13,52,0,2,30,23,733,6,3,67,41,116,0,1,0,1519,201,378,192,604,0,113,0,467,15,5,21,10,0,13,11,11,87
Portu,GIR,LIGA,F/M,37,3010,5,0,0,11,5,0,5,0,49,25,12,72,20,40,12,34,0,0,30,24,449,20,21,140,50,152,0,0,0,1159,166,229,296,347,0,79,0,425,12,0,9,3,0,23,8,8,118
Jean-Eudes Aholou,STR,FRAN,M,35,3010,4,0,0,5,0,0,0,0,38,7,79,5,0,13,0,13,0,7,69,35,1157,0,54,260,40,208,0,0,0,1841,30,178,171,490,4,18,0,280,133,0,97,2,0,1,1,1,52
Tomas Rincon,TOR,SERI,M,36,3007,12,0,0,1,0,0,0,0,17,5,57,17,4,22,1,22,0,8,66,40,1239,4,66,220,46,225,1,0,0,2007,17,272,232,635,4,58,0,389,133,0,112,1,0,1,0,0,56
Rafael Baca,CA,LMX,M,35,2982,9,1,1,2,0,0,0,0,22,4,26,23,4,19,0,19,0,5,47,35,1113,4,17,177,15,111,0,0,0,1673,28,334,114,687,3,54,0,314,106,0,115,0,0,1,1,0,21
Florian Thauvin,OM,FRAN,F/M,35,2965,7,0,0,22,11,1,7,4,131,52,16,206,43,76,20,57,8,1,43,27,1253,27,15,150,119,229,0,1,0,2545,223,473,228,902,5,266,0,766,74,4,51,9,0,18,11,11,171
Lorenzo De Silvestri,TOR,SERI,M/D,35,2961,3,1,1,5,4,0,4,0,23,13,27,81,17,16,2,11,1,10,39,25,946,17,97,133,16,171,0,0,0,2194,49,199,117,488,24,112,0,565,158,0,35,0,0,3,1,3,30
Pascal Gross,BHA,EPL,M,38,2947,2,0,0,7,8,5,7,1,44,20,14,234,69,82,16,39,35,5,36,24,926,18,13,137,11,79,0,0,0,1797,62,384,186,673,1,286,0,576,66,1,68,6,0,9,0,2,15
Jack Harrison,NYC,MLS,F/M,36,2926,3,0,0,10,3,3,3,0,70,32,15,92,22,44,5,39,2,5,47,34,714,19,11,148,59,147,0,0,0,1601,117,286,227,489,2,139,0,546,31,0,37,3,0,7,6,5,117
Lucas Leiva,LAZ,SERI,M,36,2894,9,0,0,2,3,0,3,0,27,10,70,9,3,39,3,36,0,7,106,79,1831,3,59,266,23,212,0,0,0,2576,44,397,186,1009,4,61,0,350,276,0,117,4,0,1,2,1,26
Hector Villalba,ATL,MLS,F,35,2882,4,0,0,13,9,2,8,1,89,45,12,44,9,45,11,35,1,0,39,23,608,9,12,114,44,115,0,0,0,1367,155,268,186,463,2,102,0,471,26,0,40,3,0,11,13,6,101
Marco Benassi,FIO,SERI,M,35,2796,6,0,0,5,2,0,1,1,70,27,28,66,18,40,5,38,0,2,54,38,957,18,31,150,14,121,0,0,0,1756,91,362,175,633,2,90,0,451,71,0,34,4,0,4,2,2,23
Nick Pope,BRN,EPL,G,35,3114,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,427,0,12,382,0,14,0,0,0,1448,0,161,3,329,0,59,0,679,329,0,360,0,0,0,0,0,0
Jonathan Calleri,LPM,LIGA,F,37,3111,7,0,0,9,3,0,2,1,99,28,7,30,3,27,4,23,1,2,24,16,459,3,114,84,31,235,0,0,0,1303,189,201,318,309,1,58,0,509,22,5,20,0,0,39,12,8,64
Moussa Niakhate,MET,FRAN,D,35,3105,8,0,0,0,1,0,1,0,16,2,58,9,2,4,0,3,0,14,58,38,1110,2,66,242,17,178,0,1,0,1851,21,142,105,394,4,28,1,326,223,0,176,0,1,0,1,0,20
Ilie Sanchez,SKC,MLS,M/D,34,3090,7,0,0,0,1,1,1,0,20,2,64,13,5,26,3,24,1,7,56,37,2012,1,66,235,23,184,0,1,0,2736,27,406,131,973,1,78,0,419,238,0,195,4,0,0,0,0,27
Santiago Garcia,TOL,LMX,D,35,3086,8,0,0,1,1,0,1,0,15,2,86,3,0,4,1,3,0,19,78,46,967,0,63,159,7,188,1,0,0,1604,35,104,102,326,5,18,0,229,163,0,99,0,1,2,0,1,10
Rubens Sambueza,TOL,LMX,M,38,3084,12,0,0,4,13,3,7,6,54,17,24,274,67,115,16,69,33,5,78,52,1208,23,10,198,112,315,0,0,0,2580,91,642,320,1033,2,364,0,802,65,1,49,5,0,9,4,0,208
Aaron Mooy,HUD,EPL,M,36,3071,4,0,0,4,3,1,2,1,29,7,38,185,37,50,5,33,14,5,103,60,1513,11,32,266,16,166,0,0,0,2540,29,551,159,1000,4,218,1,651,132,1,102,3,0,2,0,3,25
Juan Carlos Valenzuela,TIJ,LMX,D,35,3070,8,0,0,0,1,0,1,0,12,1,36,3,1,6,2,5,0,24,60,43,816,1,49,131,9,139,0,1,0,1437,18,87,95,274,7,13,0,230,158,0,102,0,0,0,2,0,12
Juanpe,GIR,LIGA,D,35,3064,7,0,0,5,1,0,0,1,23,11,53,4,0,7,1,6,0,19,48,30,1025,0,61,108,4,119,0,0,0,1681,44,122,96,353,3,14,0,334,227,0,155,0,0,1,3,1,4
Paul Lasne,MON,FRAN,M,37,3063,10,0,0,1,2,0,2,0,45,12,57,52,14,37,2,33,2,1,69,45,1411,13,54,234,25,219,0,0,0,2263,30,363,188,841,3,97,0,455,185,0,125,3,0,0,0,0,35
Aleksandar Kolarov,ROM,SERI,M/D,35,3061,3,0,0,2,8,1,6,2,63,13,53,294,66,80,9,44,28,7,57,47,1616,32,54,217,55,205,0,2,0,3194,59,463,142,916,15,329,0,762,168,0,106,0,1,4,1,0,93
Stanislav Lobotka,CEL,LIGA,M,38,3061,2,0,0,0,0,0,0,0,8,3,39,10,2,10,1,10,0,9,64,45,1882,2,26,289,44,181,0,0,0,2443,6,317,150,873,2,30,0,273,198,0,138,0,1,0,0,0,48
Sean Johnson,NYC,MLS,G,34,3060,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,751,0,7,333,0,9,2,0,0,1468,0,31,2,98,0,15,0,374,100,0,218,0,0,0,0,0,0
Ron-Robert Zieler,VFB,BUND,G,34,3060,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,641,0,15,338,1,25,4,1,0,1543,0,91,2,249,0,15,0,575,249,0,341,0,1,0,0,0,1
Roberto,MAL,LIGA,G,34,3060,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,1,0,0,0,433,0,15,266,0,16,0,0,0,1166,1,46,1,214,0,8,0,479,215,0,285,0,0,0,1,0,0
Timo Horn,KOE,BUND,G,34,3060,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,3,2,541,0,14,313,1,20,2,0,0,1307,0,79,5,268,0,18,0,469,266,0,321,0,1,0,0,0,1
Naldo,S04,BUND,D,34,3060,4,0,0,7,2,1,1,1,47,20,70,0,0,14,3,12,0,21,50,35,1449,0,166,178,9,235,1,0,0,2170,56,75,93,291,7,22,0,264,215,0,123,0,0,1,2,4,13
Igor Lichnovsky,NEC,LMX,D,34,3060,10,0,0,0,0,0,0,0,12,6,105,0,0,14,1,14,0,29,51,38,970,0,65,171,8,158,0,0,1,1593,16,89,110,317,10,10,2,193,205,0,104,0,0,0,0,0,10
Alphonse Areola,PSG,FRAN,G,34,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,8,269,0,9,1,2,0,1033,0,4,1,16,0,0,0,66,16,0,84,0,0,0,0,0,0
Matias Agustin Silvestre,SAM,SERI,D,34,3060,3,0,0,1,0,0,0,0,17,5,13,2,0,1,0,1,0,26,12,8,1982,0,58,157,7,88,1,2,1,2533,25,122,70,615,5,25,0,277,347,0,195,0,0,2,2,0,10
Fabinho,ASM,FRAN,M,34,3060,8,0,0,7,3,1,3,0,25,9,47,10,2,36,6,33,0,13,115,65,1708,2,97,251,36,310,0,0,0,2483,37,322,201,885,4,55,0,344,234,4,158,2,0,1,1,6,50
Matthias Ginter,BMG,BUND,D,34,3060,2,0,0,5,2,0,1,1,27,11,52,3,0,7,2,5,0,17,49,38,1780,0,97,118,10,186,1,0,0,2439,34,156,94,591,9,30,1,304,275,0,130,0,0,1,0,5,19
Tomas Koubek,REN,FRAN,G,34,3060,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,470,0,17,297,0,19,2,1,0,1158,0,49,3,164,0,15,0,404,167,0,241,0,0,0,0,0,0
Christian Gunter,SCF,BUND,M/D,34,3060,2,0,0,1,3,2,1,2,26,9,33,177,53,52,4,30,19,7,73,54,860,28,10,111,34,144,0,0,0,2191,38,253,131,552,17,222,0,638,115,1,73,1,0,0,1,1,69
Koen Casteels,WOB,BUND,G,34,3060,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,1,684,0,19,365,0,25,0,1,0,1564,0,41,1,182,0,8,0,446,184,0,288,0,1,0,0,0,0
Lukas Hradecky,SGE,BUND,G,34,3060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,711,0,8,370,0,10,2,1,0,1499,0,84,2,225,0,10,0,441,225,0,315,0,0,0,0,0,0
Issa Diop,TFC,FRAN,D,34,3060,8,0,0,3,0,0,0,0,19,7,77,3,2,5,1,4,1,24,59,42,984,2,57,202,11,150,0,0,1,1642,30,112,102,362,0,24,0,274,218,0,99,0,0,1,1,3,15
Tiago Volpi,QUE,LMX,G,34,3060,2,0,0,0,1,0,0,1,1,0,4,0,0,7,0,6,0,0,2,1,533,0,8,270,1,13,4,1,0,1234,0,114,4,215,0,35,0,407,219,0,313,0,0,0,0,0,1
Marcelo Barovero,NEC,LMX,G,34,3060,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,1,1,577,0,7,297,0,12,1,1,0,1219,0,69,6,267,0,12,0,377,271,0,367,0,0,0,0,0,0
Jiri Pavlenka,SVW,BUND,G,34,3060,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,616,0,13,331,0,18,2,2,0,1391,0,29,1,157,0,6,0,382,156,0,293,0,0,0,0,0,0
Benjamin Pavard,VFB,BUND,D,34,3060,2,0,0,1,0,0,0,0,11,3,91,9,0,9,2,8,1,34,55,40,1553,0,102,121,11,187,1,0,0,2409,25,185,135,547,9,38,1,352,222,0,108,0,1,2,0,0,16
Oliver Baumann,TSG,BUND,G,34,3060,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,859,0,11,380,0,13,3,3,0,1632,0,29,3,163,0,4,0,419,165,0,284,0,0,0,0,0,0
Anthony Lopes,OL,FRAN,G,34,3059,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,666,0,8,279,0,11,1,3,0,1229,0,14,1,59,0,3,0,218,60,0,164,0,0,0,0,0,0
Juanfran,DEP,LIGA,D,35,3058,3,0,0,0,1,1,1,0,24,7,63,161,32,31,6,29,1,11,64,44,1071,31,42,201,47,182,0,0,0,2370,39,306,132,640,18,173,0,611,151,0,70,0,0,1,2,0,72
Haris Medunjanin,PHI,MLS,M,34,3057,4,0,0,2,8,4,5,3,36,10,44,177,56,88,4,40,40,7,48,34,1634,8,16,247,26,93,0,1,0,2473,13,382,111,847,0,292,0,540,235,0,210,4,0,2,1,0,40
Mauro Boselli,LEO,LMX,F,34,3056,2,0,0,21,4,0,3,1,84,35,5,5,0,40,7,36,0,5,9,6,346,0,102,51,9,150,0,0,0,832,136,131,148,239,0,32,0,265,28,5,25,0,0,33,15,18,17
Hector Bellerin,ARS,EPL,D,35,3051,5,0,0,2,3,1,3,0,29,8,23,64,10,33,8,29,0,8,57,43,1563,10,35,175,25,124,1,3,0,2606,106,489,171,922,18,114,2,462,74,0,33,1,0,4,3,1,46
Alassane Plea,NIC,FRAN,F,35,3042,7,0,0,16,5,0,4,1,106,44,8,15,1,30,6,25,0,3,14,7,810,1,23,82,66,161,0,0,0,1547,164,298,208,569,3,55,0,399,40,2,36,4,0,15,11,7,100
Petr Cech,ARS,EPL,G,34,3040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,529,0,15,330,2,21,6,1,0,1227,0,23,2,98,0,6,0,293,100,0,183,0,0,0,0,0,3
Emiliano Sala,NAN,FRAN,F,36,3034,3,1,1,12,4,0,4,0,95,26,9,9,4,35,3,31,0,3,19,11,511,4,120,95,26,221,0,0,0,1429,167,206,376,375,0,43,0,572,15,5,9,2,0,32,16,9,51
Kyle Naughton,SWA,EPL,D,34,3033,1,0,0,0,2,0,2,0,12,1,60,62,9,12,0,10,0,13,91,60,1225,9,68,197,24,206,0,4,1,2647,29,321,187,694,42,96,0,658,177,0,73,0,1,0,0,0,43
Mike Maignan,LIL,FRAN,G,34,3033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,715,0,14,314,10,32,4,2,0,1346,0,17,5,77,0,2,0,242,77,0,197,0,1,0,0,0,10
Thomas Mangani,SCO,FRAN,M,35,3027,7,0,0,2,6,0,3,3,37,10,39,179,30,63,11,33,24,5,90,57,1501,7,35,219,20,174,0,1,0,2617,37,440,244,888,4,280,1,714,216,1,135,6,0,2,2,1,35
Aissa Mandi,BET,LIGA,D,34,3025,9,0,1,1,0,0,0,0,14,2,71,1,0,4,0,4,0,24,54,35,1954,0,60,135,13,152,2,1,0,2549,21,213,102,743,8,13,1,204,319,0,110,1,0,1,5,1,16
Leo Dubois,NAN,FRAN,D,34,3024,6,0,0,3,4,0,3,1,45,11,50,251,62,58,7,33,21,13,51,40,1036,29,33,226,37,150,0,2,0,2495,39,309,132,655,19,272,1,692,176,0,100,0,0,2,0,0,53
Luiz Gustavo,OM,FRAN,M,34,3023,10,0,1,5,1,0,1,0,58,21,49,16,5,14,0,13,0,13,88,54,1740,5,39,261,38,205,1,0,0,2445,32,252,147,721,2,44,1,273,209,0,111,0,1,1,4,1,44
Andrea Barberis,CRO,SERI,M,38,3017,1,0,0,2,1,0,0,1,24,9,55,90,25,34,3,19,14,5,80,44,781,6,41,200,19,161,1,0,0,1618,19,180,170,420,12,129,0,442,70,0,40,0,0,1,0,1,24
Benjamin Andre,REN,FRAN,M,34,3016,10,1,1,3,3,0,2,1,32,9,55,21,5,34,1,31,0,4,94,54,1469,5,194,262,35,367,0,1,0,2511,54,441,351,894,6,63,0,547,139,0,77,0,0,1,3,2,43
Ralf Fahrmann,S04,BUND,G,34,3015,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,520,0,13,251,0,20,4,3,0,1148,0,21,3,127,0,14,0,310,130,0,231,0,1,0,0,0,1
Diego Valeri,POR,MLS,M,34,3008,4,0,0,21,9,3,8,1,98,41,16,111,33,75,11,50,16,1,44,31,1151,8,21,134,15,125,0,0,0,2090,147,476,214,818,1,225,0,606,53,7,68,7,0,21,7,14,53
Ricardo Rodriguez,MIL,SERI,D,34,3005,3,1,1,1,0,0,0,0,30,8,31,120,21,23,1,21,2,6,47,29,1531,20,32,179,21,126,0,3,0,2446,22,360,100,807,18,131,0,402,129,2,110,0,0,2,1,1,22
Dani Parejo,VAL,LIGA,M,34,3005,15,0,1,7,7,0,1,6,45,21,34,171,59,70,9,23,40,10,88,57,2023,3,17,300,46,217,1,0,0,3033,23,586,184,1282,4,241,0,568,324,6,208,4,0,2,0,6,60
Charlie Daniels,BOU,EPL,D,35,3004,0,0,0,1,3,0,3,0,20,6,31,106,12,30,4,23,4,6,47,33,1229,9,44,212,13,119,0,0,0,2395,30,366,95,662,21,148,1,584,110,0,54,0,0,0,0,0,23
