Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Pedro Gallese,ORL,MLS,G,24,2199,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,6,167,2,10,0,0,0,713,0,8,5,52,0,1,0,139,52,0,111,0,0,0,0,0,3
Morgan Schneiderlin,NIC,FRAN,M,28,2197,7,1,1,0,0,0,0,0,10,3,53,7,1,13,0,13,0,11,51,31,1425,1,39,150,14,114,0,0,0,1889,17,213,114,634,0,31,0,222,169,0,90,0,0,0,1,0,18
Cesar Azpilicueta,CHE,EPL,M/D,26,2191,5,0,1,1,2,0,2,0,11,5,28,37,7,27,3,24,1,5,53,28,1639,7,55,131,6,128,0,2,0,2346,40,346,107,743,3,63,0,325,147,0,39,3,0,5,0,0,14
Portu,RSO,LIGA,F/M,37,2189,3,0,0,8,3,0,2,1,31,11,8,68,10,26,5,22,1,2,18,8,369,9,18,85,14,75,0,0,0,821,119,179,132,282,0,74,0,273,13,0,5,0,0,22,7,6,28
Alejandro Pozo,EIB,LIGA,M/D,30,2187,4,0,0,0,0,0,0,0,11,1,27,89,14,12,1,12,0,2,38,22,652,14,12,136,14,78,0,1,0,1426,16,205,91,416,8,85,0,382,89,0,75,0,0,2,0,0,27
Jack Grealish,AVL,EPL,F/M,26,2184,6,0,0,6,10,1,7,3,50,19,12,76,17,81,14,63,8,3,31,14,830,7,26,125,65,231,0,3,0,1582,168,494,150,675,1,149,0,372,34,0,30,2,0,7,4,3,101
Reinildo,LIL,FRAN,D,29,2182,2,0,1,0,0,0,0,0,4,0,45,82,19,18,2,17,1,3,79,43,1041,19,54,156,28,194,0,0,0,1960,13,254,99,573,10,85,0,390,91,0,37,0,0,2,0,0,39
Lamine Fomba,NIM,FRAN,M,32,2174,8,0,0,1,1,1,1,0,24,6,59,2,0,19,1,18,0,19,66,36,563,0,32,141,14,126,1,1,0,1115,30,117,165,269,5,13,0,233,36,0,25,0,0,0,2,1,30
Tim Melia,SKC,MLS,G,24,2174,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,409,0,1,178,0,2,1,0,0,795,0,30,4,66,0,6,0,198,67,0,126,0,0,0,0,0,1
Mama Balde,DIJ,FRAN,F/M,29,2169,4,0,0,7,0,0,0,0,58,19,4,7,0,10,0,10,0,1,23,9,325,0,59,75,19,140,0,0,0,910,114,106,251,210,1,23,0,340,9,0,11,0,0,16,9,5,50
Antonee Robinson,FUL,EPL,D,28,2162,4,0,1,0,0,1,0,0,10,4,37,101,27,29,4,26,3,4,45,28,784,27,36,135,51,140,0,0,0,1767,38,226,99,447,14,126,0,506,58,0,33,0,0,1,0,0,73
Joakim Nilsson,DSC,BUND,D,25,2162,1,0,0,0,0,0,0,0,6,2,39,2,1,2,0,2,0,22,36,24,890,1,73,102,3,126,0,0,1,1358,15,41,63,164,2,15,0,202,106,0,66,0,0,1,2,0,4
Angelino,RBL,BUND,M/D,26,2162,2,0,0,4,4,1,3,1,35,13,30,184,51,52,5,37,11,1,31,19,829,33,12,110,16,86,0,0,0,1794,84,259,84,533,6,231,0,501,70,0,44,0,0,7,3,3,32
Jackson Yueill,SJE,MLS,M,24,2161,5,1,1,1,1,0,1,0,21,8,22,15,2,22,2,19,2,7,31,15,1288,1,6,111,8,69,0,0,0,1694,15,309,77,653,1,54,0,237,135,0,96,3,0,0,0,1,14
Andrew Farrell,NER,MLS,D,25,2161,2,0,0,0,0,0,0,0,0,0,36,1,0,1,0,1,0,16,29,18,944,0,26,135,4,75,0,0,1,1423,0,112,54,364,2,14,0,242,218,0,139,0,0,0,0,0,6
Eiji Kawashima,STR,FRAN,G,24,2160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,406,0,7,181,0,9,2,0,0,804,0,30,2,152,0,1,0,228,152,0,210,0,0,0,0,0,0
Raul Gudino,GUA,LMX,G,24,2160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,3,195,0,6,0,0,0,876,0,11,3,44,0,3,0,194,44,0,92,0,0,0,0,0,0
Victor Ruiz,BET,LIGA,D,27,2156,9,0,0,2,0,0,0,0,4,4,44,0,0,2,0,2,0,13,11,7,1117,0,65,130,6,87,0,0,2,1511,9,58,76,348,4,18,0,192,202,0,65,0,0,3,0,2,7
Eddie Segura,LAF,MLS,D,25,2156,3,0,0,2,0,1,0,0,18,5,46,5,0,3,0,3,0,13,43,30,1288,0,57,176,0,108,0,0,0,1875,27,169,95,543,5,9,2,282,204,0,89,0,0,0,2,0,4
N'Golo Kante,CHE,EPL,M,30,2145,7,0,0,0,2,0,2,0,10,3,59,8,1,22,2,20,0,4,79,42,1322,1,17,194,26,129,0,0,0,1932,15,300,119,701,8,28,0,294,105,0,69,0,0,0,1,0,38
Jan Gregus,MNU,MLS,M,24,2139,2,0,1,1,6,1,3,3,50,13,42,119,32,36,4,14,16,4,35,16,1171,4,16,170,12,83,0,1,0,1734,11,331,80,709,0,139,0,294,134,0,105,0,0,0,0,0,17
Shon Weissman,VLD,LIGA,F,32,2138,3,0,0,6,1,0,1,0,39,17,8,8,1,19,4,18,0,3,12,9,244,1,26,58,8,61,0,0,0,556,77,89,133,144,1,19,0,166,8,0,2,2,0,22,3,5,17
Massadio Haidara,RCL,FRAN,D,25,2135,6,0,0,2,1,0,1,0,12,4,35,44,11,17,3,16,0,6,48,32,849,11,43,120,15,140,0,0,0,1576,32,151,95,417,9,50,1,291,116,0,56,0,0,2,3,0,31
Marquinhos,PSG,FRAN,D,25,2129,2,0,0,3,1,0,0,1,15,8,27,1,1,3,0,2,0,9,27,21,1608,1,49,149,2,83,1,1,0,1967,28,176,56,611,3,22,0,139,208,0,106,0,0,1,1,2,2
Scott McTominay,MUN,EPL,M/D,32,2127,3,0,0,4,1,0,1,0,26,8,29,12,2,17,3,16,0,10,51,24,1129,2,49,154,26,167,0,0,0,1699,33,287,116,618,3,23,0,249,104,0,68,0,0,1,1,1,35
Jordan Lotomba,NIC,FRAN,D,30,2126,5,1,1,1,0,0,0,0,8,2,35,52,7,13,3,12,0,7,35,25,943,7,19,92,30,118,1,0,0,1758,29,191,112,425,9,62,0,341,69,0,33,0,1,2,0,0,50
Toni Kroos,RMA,LIGA,M,28,2121,6,0,0,3,10,0,7,3,34,12,15,126,37,67,11,23,34,6,42,22,1892,4,12,125,16,101,0,3,0,2384,27,624,78,1228,1,175,0,253,209,0,229,4,0,1,3,0,18
Vitorino Hilton,MON,FRAN,D,29,2114,4,0,2,0,1,0,1,0,12,3,38,4,0,1,1,0,0,26,15,10,860,0,46,148,1,76,2,1,0,1327,19,76,58,268,1,15,2,213,197,0,135,0,0,0,2,0,1
Sasa Lukic,TOR,SERI,M,32,2110,4,0,0,3,0,0,0,0,19,7,17,35,12,23,1,21,2,5,32,13,617,9,24,101,23,115,0,0,0,1107,41,211,167,415,5,47,0,248,40,0,18,0,1,1,2,1,37
Orel Mangala,VFB,BUND,M,24,2110,4,0,0,1,3,0,3,0,26,8,26,10,1,19,1,16,0,10,27,15,844,1,10,166,53,119,0,0,0,1403,40,210,125,442,7,30,0,290,86,0,31,1,0,0,0,0,82
James Maddison,LEI,EPL,F/M,31,2103,4,0,0,8,5,1,5,0,75,23,9,106,24,51,6,29,17,1,32,16,850,4,2,98,29,120,0,0,0,1505,65,368,112,664,1,166,0,372,45,0,34,3,0,5,0,1,51
Alfonso Pedraza,VIL,LIGA,D,29,2102,8,0,0,1,2,0,2,0,22,8,34,106,27,27,5,24,1,5,35,19,748,27,32,101,23,113,1,0,1,1588,86,199,134,408,14,85,0,383,29,0,17,0,0,1,3,1,43
Hector Bellerin,ARS,EPL,D,25,2093,8,0,0,1,2,1,2,0,15,5,33,54,12,20,4,18,0,8,29,19,933,12,31,91,12,79,0,0,0,1564,49,278,98,511,2,68,0,295,42,0,18,2,0,1,1,0,25
Oier,OSA,LIGA,M/D,32,2085,10,0,0,0,2,0,2,0,16,4,29,13,6,15,5,13,0,6,39,16,559,6,62,174,5,145,0,0,0,1148,30,151,181,330,1,39,0,342,63,0,41,2,0,4,1,0,8
Mouctar Diakhaby,VAL,LIGA,D,26,2082,4,0,1,1,0,0,0,0,11,4,27,1,0,1,0,1,0,21,16,8,840,0,46,112,7,76,1,0,0,1247,23,58,50,192,4,9,0,172,104,0,68,0,0,4,2,1,9
Federico Fernandez,NEW,EPL,D,24,2082,4,0,0,0,0,0,0,0,4,2,17,13,3,7,1,7,0,31,29,22,673,3,49,91,0,92,0,0,1,1197,15,41,50,148,3,15,0,190,81,0,54,0,0,0,0,0,1
Joaquin,VLD,LIGA,M/D,25,2076,8,0,0,1,0,0,0,0,8,3,43,1,0,2,1,2,0,15,30,16,614,0,51,101,1,90,0,0,0,1048,13,50,95,193,4,9,0,174,116,0,73,0,0,3,1,0,1
Bernardo Silva,MCI,EPL,F/M,26,2071,5,0,0,2,6,0,5,1,28,13,17,32,3,27,8,19,2,1,26,14,1259,2,13,113,41,98,0,0,0,1711,92,524,135,881,2,61,0,229,45,0,50,1,0,2,3,0,65
Jadon Sancho,BVB,BUND,F/M,26,2069,0,0,0,8,11,2,10,1,52,17,16,105,25,67,14,39,17,1,18,11,1075,5,2,115,77,119,0,0,0,1904,127,531,112,808,4,218,0,498,23,1,21,5,0,9,5,6,138
Robin Lod,MNU,MLS,F/M,26,2067,3,0,0,10,4,2,4,0,53,21,19,21,2,35,8,31,0,6,40,18,525,2,14,116,42,105,0,1,0,1058,99,255,140,391,2,55,0,274,19,0,13,0,0,8,2,7,71
Pierrick Capelle,SCO,FRAN,M,35,2052,2,0,0,3,3,0,1,2,29,5,47,32,9,23,2,19,1,1,53,28,880,6,44,177,22,133,0,0,0,1532,29,200,175,468,1,39,0,320,77,0,36,1,0,4,1,3,39
Pedro Mosquera,HUE,LIGA,M,27,2052,1,0,0,0,0,0,0,0,8,2,31,7,4,13,1,12,1,6,38,18,1029,4,25,132,10,94,0,1,0,1445,5,173,121,466,2,25,0,209,137,0,91,0,0,0,0,0,13
Andre Hahn,FCA,BUND,F,29,2042,4,0,0,8,3,0,3,0,43,14,14,28,4,18,2,15,0,3,31,17,238,4,69,65,17,143,0,0,0,811,72,73,223,139,4,39,0,305,9,0,17,1,0,14,1,4,40
Lewis Morgan,MIA,MLS,M,24,2042,1,0,0,5,5,3,3,2,58,19,18,296,76,66,14,26,33,0,23,15,441,31,7,133,41,101,0,0,0,1281,77,227,101,423,1,315,0,514,24,1,31,1,0,3,1,1,70
Sofiane Diop,ASM,FRAN,F/M,32,2030,4,0,0,7,1,0,1,0,44,17,31,39,8,29,3,25,3,1,49,34,753,3,18,148,45,168,0,0,0,1429,59,279,158,491,4,73,0,334,54,0,32,0,0,4,2,5,71
Marcel Sabitzer,RBL,BUND,M,27,2029,8,0,0,8,3,1,2,1,60,26,35,27,8,30,7,26,0,2,29,21,1021,8,15,147,15,94,0,0,0,1670,38,308,96,654,0,98,0,363,87,4,70,0,0,7,2,7,24
Aridane,OSA,LIGA,D,24,2028,3,0,1,0,0,0,0,0,2,0,34,0,0,5,1,5,0,18,20,11,565,0,64,137,5,104,0,1,0,1003,9,55,67,147,7,8,0,174,101,0,77,0,0,0,0,0,6
Tino Kadewere,OL,FRAN,F,33,2019,4,0,0,10,3,1,3,0,59,23,21,33,6,21,5,17,0,3,35,22,445,6,34,115,29,122,0,0,0,1012,130,178,162,305,3,57,0,290,8,0,12,0,0,9,11,6,55
Axel Disasi,ASM,FRAN,D,29,2016,4,0,2,3,0,0,0,0,18,6,26,4,0,4,1,4,0,11,29,20,1312,0,55,135,8,106,0,1,1,1785,22,111,81,357,3,26,0,235,151,0,79,0,0,0,0,2,11
Armando Izzo,TOR,SERI,D,25,2009,3,0,0,2,0,0,0,0,17,3,53,22,8,5,0,5,0,9,30,16,949,8,50,134,12,125,0,0,0,1501,35,149,114,365,1,33,0,265,102,0,101,0,0,2,0,0,18
Michail Antonio,WHU,EPL,F,26,1983,3,0,0,10,5,0,5,0,63,25,7,31,2,27,3,22,0,3,7,4,309,2,73,51,43,161,0,0,0,916,127,157,211,245,0,47,0,357,3,0,13,0,0,15,9,9,87
Favio Alvarez,UNM,LMX,F/M,31,1979,7,0,1,2,1,0,1,0,39,8,14,35,14,37,3,31,5,0,30,16,681,4,14,126,18,78,0,0,0,1169,32,236,106,464,4,84,0,292,56,0,73,3,0,0,1,0,34
Marcus Ingvartsen,FCU,BUND,F,30,1970,4,0,0,3,5,0,3,2,38,14,18,50,11,22,2,9,8,0,17,11,451,3,40,126,16,101,0,0,0,1001,44,137,163,261,0,63,0,338,31,1,17,1,0,5,2,2,40
Suat Serdar,S04,BUND,M,25,1958,3,0,0,1,2,0,2,0,32,10,23,3,0,14,2,11,1,4,55,35,454,0,14,148,39,155,0,0,1,1028,46,117,145,240,2,29,0,277,44,0,41,0,0,0,0,1,63
Fabien Lemoine,FCL,FRAN,M,30,1946,8,0,0,1,0,0,0,0,16,2,27,17,3,16,1,16,0,1,74,45,1240,3,30,189,10,136,0,0,0,1748,19,190,153,494,2,45,0,248,126,0,78,0,0,0,1,0,16
Omer Toprak,SVW,BUND,D,26,1945,1,0,0,2,0,0,0,0,10,5,36,0,0,1,0,1,0,16,23,16,880,0,54,145,5,106,1,0,0,1370,16,52,57,251,0,9,0,224,126,0,40,0,0,2,0,1,7
Kevin Kampl,RBL,BUND,M,27,1943,6,0,0,0,1,1,1,0,14,1,29,6,1,15,3,14,0,2,38,26,1244,1,14,168,17,92,0,0,0,1657,6,281,95,684,1,47,0,198,81,0,46,1,0,0,2,0,22
Josan,ELC,LIGA,M,33,1930,3,0,0,4,2,0,2,0,15,8,21,102,21,16,1,9,5,1,34,18,513,13,7,101,40,109,0,1,0,1127,24,97,118,236,7,90,0,308,31,0,21,0,0,1,1,1,75
Silas,VFB,BUND,M,25,1930,6,0,0,11,4,0,4,0,44,19,22,29,6,23,8,19,0,1,48,29,300,6,14,126,48,151,0,2,0,914,109,117,160,195,1,44,0,314,11,3,13,0,0,13,2,8,86
Vladimir Darida,BSC,BUND,M,27,1913,5,0,1,1,6,0,6,0,27,7,27,79,16,34,7,21,7,2,34,19,699,8,25,120,20,105,0,0,0,1344,34,225,112,408,1,104,0,373,56,0,77,4,0,2,1,1,34
Mattias Svanberg,BOL,SERI,M,34,1860,6,1,1,5,2,0,2,0,58,18,30,6,0,15,5,12,1,4,38,17,512,0,21,109,21,123,1,0,0,989,26,143,113,279,3,37,0,194,54,0,28,5,0,0,3,5,30
Riccardo Improta,BEN,SERI,F/M,34,2334,7,0,0,1,0,0,0,0,35,6,28,77,23,21,3,21,0,4,39,23,575,23,49,121,24,167,0,0,1,1324,53,209,129,385,4,86,0,351,59,0,30,0,0,2,1,0,38
Youssef En-Nesyri,SEV,LIGA,F,38,2312,2,0,0,18,0,1,0,0,78,29,8,13,1,14,6,14,0,0,17,11,257,1,96,43,15,163,0,0,0,754,147,73,162,145,1,8,0,248,10,0,6,0,0,25,11,15,36
Thiago Mendes,OL,FRAN,M/D,32,2238,5,0,1,0,1,0,1,0,23,7,39,12,3,24,1,23,0,7,37,22,1292,3,26,206,15,100,1,1,0,1772,17,342,88,734,2,41,0,237,159,0,113,2,0,0,1,0,23
Ihlas Bebou,TSG,BUND,F/M,32,2202,3,0,0,9,7,0,7,0,48,19,17,44,15,39,9,32,0,4,24,9,442,15,56,90,43,154,0,0,0,1087,138,210,201,333,1,53,0,370,8,0,11,0,0,4,13,7,76
Henry Kessler,NER,MLS,D,26,2183,2,0,0,1,0,0,0,0,16,3,43,3,1,3,0,3,0,9,36,26,917,1,50,139,4,106,0,0,0,1400,20,44,82,206,8,10,0,190,130,0,88,0,0,0,0,0,5
Jordan Morris,SOU,MLS,F/M,27,2169,1,0,0,11,8,1,6,2,50,19,8,47,3,38,11,30,0,5,14,10,608,3,50,93,37,115,0,0,0,1124,167,280,78,459,2,59,0,318,22,0,23,3,0,13,8,10,52
Gonzalo Montes,QUE,LMX,M,31,2152,5,0,0,1,2,0,2,0,18,4,28,18,4,20,4,18,0,9,47,29,761,4,43,125,11,114,0,0,0,1242,13,164,110,386,3,43,0,264,96,0,83,1,0,0,0,1,17
Sasa Kalajdzic,VFB,BUND,F,33,2139,1,0,0,16,5,0,5,0,68,29,9,4,0,26,5,21,0,1,16,12,454,0,96,61,15,159,0,0,0,1023,124,160,161,288,0,26,0,343,20,0,11,1,0,3,9,9,31
Emre Can,BVB,BUND,M/D,28,2133,5,0,0,1,4,0,3,1,17,5,48,18,7,17,5,13,0,10,43,34,1517,7,44,184,30,138,0,0,0,2130,32,225,93,606,3,49,0,286,187,0,105,1,0,1,1,0,36
Unai Nunez,ATH,LIGA,D,25,2107,6,0,0,1,1,0,1,0,12,5,31,1,0,6,1,5,0,14,23,12,983,0,66,123,6,101,0,0,0,1451,17,81,77,322,5,11,0,222,188,0,124,1,0,1,2,1,8
Jordan Ayew,CRY,EPL,F,33,2097,4,0,0,1,3,0,3,0,26,11,16,31,4,13,0,10,0,2,38,26,512,4,31,108,52,182,0,0,0,1148,58,170,263,316,2,32,0,338,20,0,10,0,0,5,2,1,89
Dario Zuparic,POR,MLS,D,24,2091,2,1,1,1,1,0,0,1,6,5,25,1,0,5,1,4,0,10,23,11,798,0,33,100,6,84,0,0,0,1232,19,56,70,219,3,11,0,176,144,0,80,0,0,1,0,1,6
Ethan Ampadu,SHU,EPL,M/D,25,2090,3,0,0,0,0,0,0,0,7,2,49,19,6,11,2,10,1,19,57,36,828,4,52,114,13,147,1,2,1,1425,6,180,86,406,4,43,0,242,113,0,56,0,0,1,0,0,15
Carlos Gruezo,FCA,BUND,M,28,2088,4,0,0,0,0,0,0,0,16,0,35,2,1,8,1,8,0,5,57,32,627,1,6,154,12,87,1,0,0,1069,1,104,100,255,2,19,0,202,80,0,64,0,0,0,0,0,12
Callum Wilson,NEW,EPL,F,26,2085,2,0,0,12,5,0,5,0,49,20,7,12,0,17,4,12,0,3,12,5,237,0,44,55,26,122,0,0,0,700,102,109,198,166,0,26,0,253,6,4,3,1,0,22,10,11,43
Sebastiaan Bornauw,KOE,BUND,D,24,2082,3,0,0,1,1,0,1,0,18,5,40,2,1,1,0,0,0,26,29,20,748,1,64,80,4,104,0,0,0,1193,27,31,80,164,4,9,1,179,118,0,91,0,0,2,1,0,6
Nacho Monreal,RSO,LIGA,D,26,2082,1,0,0,1,1,0,1,0,12,1,31,51,5,11,3,10,0,3,31,19,798,5,32,115,8,87,0,0,0,1454,35,196,85,382,8,53,0,284,74,0,34,0,0,2,1,1,11
Jean-Paul Boetius,M05,BUND,M,31,2073,5,0,0,2,4,1,3,1,29,10,33,37,9,33,11,27,2,3,42,28,545,8,16,125,26,122,0,0,0,1177,47,193,133,370,4,72,0,351,48,0,37,5,0,1,3,1,41
Omar Gonzalez,TOR,MLS,D,25,2072,3,0,0,0,0,0,0,0,11,2,24,0,0,2,0,2,0,11,18,12,963,0,65,85,1,90,1,0,0,1315,24,64,42,282,3,3,1,175,166,0,64,0,0,3,2,0,1
Marko Maric,HOU,MLS,G,23,2070,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383,0,6,183,0,8,0,1,0,797,0,14,1,37,0,4,0,186,37,0,88,0,0,0,0,0,0
Brad Guzan,ATL,MLS,G,23,2070,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,638,0,5,195,0,7,1,1,0,1033,0,8,3,60,0,2,0,194,60,0,218,0,1,0,0,0,0
Paul Nardi,FCL,FRAN,G,23,2070,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,278,0,3,174,0,3,1,1,0,734,0,20,2,76,0,6,0,249,76,0,108,0,0,0,0,0,0
James Justin,LEI,EPL,D,23,2070,4,0,0,2,1,1,1,0,10,3,30,59,7,20,4,18,0,10,61,37,848,7,26,103,18,143,0,1,0,1635,36,231,107,433,14,79,0,343,58,0,27,0,0,3,1,2,32
Sebastien Corchia,NAN,FRAN,D,25,2067,3,0,0,0,1,1,1,0,21,7,38,136,33,27,3,11,15,10,55,30,449,9,25,88,17,139,0,1,0,1343,17,123,113,292,5,150,2,402,69,0,21,0,0,0,0,0,37
Pierre Lees-Melou,NIC,FRAN,M,29,2065,3,0,1,4,2,0,2,0,43,13,31,19,3,12,1,10,0,14,67,41,1014,3,14,145,24,129,0,1,0,1563,31,263,138,534,5,43,0,233,95,1,71,0,0,1,2,3,32
Jaime Seoane,HUE,LIGA,M,29,2064,5,0,0,1,1,0,1,0,24,9,17,27,6,11,3,10,0,6,50,30,656,5,26,114,20,129,0,0,0,1179,37,169,140,361,2,41,0,292,49,0,67,0,0,0,1,0,35
Oscar Duarte,LEV,LIGA,D,29,2063,2,0,0,1,0,0,0,0,7,3,36,1,0,4,0,4,0,15,22,13,1026,0,72,111,3,102,0,1,0,1468,15,62,91,292,1,12,1,215,149,0,101,0,0,2,1,0,3
Dan Burn,BHA,EPL,D,27,2059,5,0,0,1,0,0,0,0,17,6,31,37,7,10,1,10,0,7,50,26,832,7,96,109,12,163,0,0,1,1595,41,177,117,390,4,54,1,372,71,0,31,0,0,4,0,0,20
Walace,UDI,SERI,M,30,2058,4,0,0,0,0,0,0,0,17,4,34,2,1,9,0,8,1,3,50,23,1019,1,13,179,24,113,0,0,0,1505,12,191,107,483,1,10,0,207,92,0,69,0,0,1,0,0,33
Burak Yilmaz,LIL,FRAN,F,28,2054,6,0,0,16,5,0,5,0,66,33,5,12,0,28,7,23,0,0,13,6,388,0,39,45,15,102,0,0,0,825,113,140,152,267,1,28,0,223,7,4,6,0,0,29,5,12,29
Allan,EVE,EPL,M,24,2052,6,0,0,0,0,1,0,0,7,2,19,4,1,17,0,16,1,12,80,45,904,1,5,187,31,145,0,1,0,1390,3,167,151,405,2,35,0,217,87,0,58,1,0,0,0,0,49
Felipe,ATM,LIGA,D,31,2051,8,0,0,0,0,0,0,0,12,2,36,1,0,4,1,4,0,15,29,17,886,0,77,126,3,121,0,2,1,1337,25,42,59,268,1,4,0,169,134,0,66,0,0,0,2,0,3
Evan N'Dicka,SGE,BUND,D,23,2044,10,0,0,3,1,0,0,1,17,5,47,14,2,6,0,5,0,6,31,23,1085,2,48,171,10,120,0,0,0,1704,30,140,109,424,9,20,0,265,151,0,38,0,0,0,2,0,20
Jaime Mata,GET,LIGA,F,33,2039,10,0,1,5,0,0,0,0,40,19,6,35,3,15,1,15,0,2,12,7,377,3,81,62,4,130,0,0,0,876,116,166,248,282,0,39,0,303,10,2,5,0,0,27,7,3,18
Kolo,ASS,FRAN,D,24,2037,4,0,1,0,0,0,0,0,10,2,36,10,2,3,0,3,0,15,28,15,1071,2,45,149,2,81,0,1,0,1592,17,87,83,289,2,18,1,252,160,0,62,1,0,0,0,0,3
Ruan,ORL,MLS,D,26,2036,7,0,1,0,3,1,3,0,8,2,19,70,16,21,4,18,0,4,48,36,656,16,10,98,17,111,0,1,0,1368,46,199,80,381,4,88,0,311,45,0,28,1,0,6,3,0,40
Christoph Kramer,BMG,BUND,M,28,2034,5,0,0,0,2,0,2,0,9,1,34,5,3,10,1,8,0,11,55,37,1119,3,19,158,23,117,0,0,0,1619,13,183,108,485,2,32,0,235,107,0,41,0,0,0,0,0,34
Stephy Mavididi,MON,FRAN,F/M,35,2034,3,0,0,9,0,0,0,0,30,18,14,30,2,14,2,14,0,0,18,5,370,2,12,86,35,98,0,0,0,875,72,113,168,223,1,29,0,286,10,0,11,0,0,3,6,5,82
Leonardo Bonucci,JUV,SERI,D,26,2032,4,0,0,2,0,0,0,0,16,3,33,5,1,3,2,3,0,13,19,14,1361,1,34,93,4,73,0,0,0,1738,22,109,50,469,1,27,0,163,275,0,122,1,0,3,3,2,5
John Lundstram,SHU,EPL,M,28,2032,8,0,1,0,2,0,1,1,20,5,14,71,10,20,1,15,3,8,25,16,841,3,14,130,15,73,1,0,0,1329,24,280,103,520,6,86,0,282,47,1,50,0,0,1,2,0,24
Davide Zappacosta,GEN,SERI,M/D,25,2032,3,0,0,4,2,0,2,0,41,13,18,83,15,12,1,9,1,1,33,16,668,14,15,119,32,98,0,0,0,1454,72,160,115,344,4,84,0,346,37,0,19,0,0,8,4,0,77
Ilkay Gundogan,MCI,EPL,M,28,2030,1,0,0,13,2,0,1,1,54,22,20,30,9,42,3,37,3,4,25,15,1572,3,12,132,27,89,0,0,0,2011,83,524,75,1053,0,75,0,225,79,2,45,1,0,1,5,9,39
Samuel Piette,MTL,MLS,M,23,2030,3,0,1,1,1,0,1,0,21,7,23,16,5,22,4,21,0,5,41,24,744,5,13,126,19,98,0,0,0,1204,25,238,106,468,1,31,0,251,60,0,47,1,0,0,1,1,25
Tete Morente,ELC,LIGA,M,30,2023,5,0,0,2,5,0,3,2,19,3,13,88,21,15,3,7,3,0,31,17,515,17,21,100,45,131,0,0,0,1114,36,145,148,284,1,75,0,315,20,0,23,0,0,5,0,2,75
Mauricio Pineda,FIR,MLS,M/D,23,2022,5,0,0,3,2,0,2,0,9,3,34,3,2,3,2,1,0,10,29,21,1091,2,28,126,10,74,0,0,0,1468,12,89,67,282,3,22,0,168,136,0,102,0,0,0,1,2,11
Stefan Medina,MON,LMX,D,24,2020,5,0,0,1,0,0,0,0,8,1,26,51,9,16,3,16,0,5,34,26,598,9,34,91,11,88,0,0,0,1204,18,157,85,332,11,76,0,280,93,0,47,0,0,1,0,1,22
Alvaro Morata,JUV,SERI,F,32,2017,3,0,1,11,9,0,9,0,56,24,5,18,5,40,9,31,0,2,17,12,439,5,34,55,23,117,0,0,0,962,140,166,153,304,0,46,0,291,19,1,17,3,0,19,15,7,41
Jorginho,CHE,EPL,M,28,2014,2,0,0,7,1,0,1,0,14,9,40,3,3,24,3,23,0,5,57,30,1591,3,17,168,17,120,1,2,0,2089,17,315,111,761,1,40,0,236,115,9,76,2,1,0,2,7,25
Maxime Chanot,NYC,MLS,D,23,2012,4,0,1,1,0,0,0,0,22,6,44,2,0,6,1,6,0,20,42,27,958,0,84,122,5,140,0,0,0,1458,27,95,64,297,2,20,0,190,131,0,64,2,0,1,2,1,7
Facundo Medina,RCL,FRAN,D,24,2007,11,0,0,2,0,0,0,0,9,4,39,4,1,8,1,8,0,9,39,22,1330,1,25,192,7,78,2,1,1,1829,14,137,91,475,8,17,0,265,232,0,114,0,0,1,1,1,11
Kevin De Bruyne,MCI,EPL,F/M,25,2001,1,0,0,6,12,1,10,2,80,26,9,146,39,80,19,48,20,1,34,21,1033,11,4,116,48,117,0,0,0,1814,98,500,122,828,2,239,0,453,50,3,64,5,0,1,8,5,67
Christian Rivera,TIJ,LMX,M,30,2001,3,0,0,0,1,0,1,0,10,2,32,6,1,18,2,17,0,8,59,33,988,1,26,168,10,119,0,0,0,1409,8,181,126,527,2,31,0,191,123,0,79,0,0,2,1,0,16
Alvaro Medran,FIR,MLS,M,23,1996,5,0,0,2,3,3,0,3,37,13,26,112,29,39,9,17,19,6,28,19,1032,2,7,164,33,108,0,0,0,1711,23,274,115,603,1,153,0,411,132,1,96,4,0,1,2,0,41
Romain Metanire,MNU,MLS,D,23,1989,5,0,1,0,3,1,3,0,6,2,36,98,23,25,4,22,0,5,47,29,769,23,26,155,23,121,0,0,0,1626,17,262,96,505,6,116,0,423,106,0,50,0,0,0,1,0,38
